params,train_score,test_score,score_difference
"{'alpha': np.float64(2.784006312291751), 'colsample_bytree': np.float64(0.9680773870803905), 'gamma': np.float64(3.480148983374865), 'lambda': np.float64(2.8503058504468246), 'learning_rate': np.float64(0.02943529875415371), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.679323390648082)}",0.7852340239320496,0.6765279203092569,0.10870610362279265
"{'alpha': np.float64(2.99432733244268), 'colsample_bytree': np.float64(0.8473924665198522), 'gamma': np.float64(4.402339195076289), 'lambda': np.float64(3.1217702406689662), 'learning_rate': np.float64(0.06912673716754279), 'max_depth': 7, 'min_child_weight': 6, 'subsample': np.float64(0.7282672852414551)}",0.7699857674639846,0.6611936057592148,0.1087921617047698
"{'alpha': np.float64(2.424149856794916), 'colsample_bytree': np.float64(0.8462180164451352), 'gamma': np.float64(1.3470616689926074), 'lambda': np.float64(1.220627611238871), 'learning_rate': np.float64(0.043658208434586114), 'max_depth': 3, 'min_child_weight': 4, 'subsample': np.float64(0.681814801189647)}",0.7998341218447963,0.6905649261965572,0.10926919564823911
"{'alpha': np.float64(4.291794024068599), 'colsample_bytree': np.float64(0.6629794526009424), 'gamma': np.float64(1.1012052378277415), 'lambda': np.float64(3.555747662190089), 'learning_rate': np.float64(0.1719002092279431), 'max_depth': 6, 'min_child_weight': 7, 'subsample': np.float64(0.5871832145024958)}",0.8257882734095269,0.714358029644833,0.1114302437646939
"{'alpha': np.float64(1.7745259523136032), 'colsample_bytree': np.float64(0.9784004425632282), 'gamma': np.float64(3.3838495221215164), 'lambda': np.float64(2.4126047482132122), 'learning_rate': np.float64(0.108605131554361), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.6466053858490323)}",0.7959521620410669,0.6824257335977346,0.11352642844333227
"{'alpha': np.float64(2.5761802743210542), 'colsample_bytree': np.float64(0.9865551746350522), 'gamma': np.float64(3.009676977704801), 'lambda': np.float64(1.119245329531603), 'learning_rate': np.float64(0.17435812736888986), 'max_depth': 4, 'min_child_weight': 6, 'subsample': np.float64(0.5443512668785278)}",0.7882138884876511,0.6743075670712417,0.11390632141640933
"{'alpha': np.float64(4.165974558680822), 'colsample_bytree': np.float64(0.5866823267538861), 'gamma': np.float64(1.955303037866204), 'lambda': np.float64(0.9111804389403116), 'learning_rate': np.float64(0.16107228206353053), 'max_depth': 8, 'min_child_weight': 6, 'subsample': np.float64(0.6039708314340944)}",0.8020540104224108,0.6878063055069019,0.11424770491550884
"{'alpha': np.float64(4.931053722398015), 'colsample_bytree': np.float64(0.8490808570098726), 'gamma': np.float64(2.680481831720602), 'lambda': np.float64(1.5476380814316388), 'learning_rate': np.float64(0.17275900394138977), 'max_depth': 6, 'min_child_weight': 3, 'subsample': np.float64(0.9112686214615845)}",0.7955889944774939,0.681107398862663,0.11448159561483084
"{'alpha': np.float64(1.2120486620754012), 'colsample_bytree': np.float64(0.5574184123696018), 'gamma': np.float64(3.0531002122081627), 'lambda': np.float64(1.4431527662012789), 'learning_rate': np.float64(0.12624764428452245), 'max_depth': 5, 'min_child_weight': 4, 'subsample': np.float64(0.6603210960797572)}",0.8062381108408208,0.6914879707718304,0.11475014006899031
"{'alpha': np.float64(0.43460144043711846), 'colsample_bytree': np.float64(0.768553270909274), 'gamma': np.float64(2.9342055901043955), 'lambda': np.float64(3.72719737092165), 'learning_rate': np.float64(0.09633190924593588), 'max_depth': 5, 'min_child_weight': 9, 'subsample': np.float64(0.668723416935959)}",0.8120592164459726,0.6958235468862124,0.11623566955976017
