params,train_score,test_score,score_difference
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.1419990968922539), 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 154}",0.886411780209527,0.7171489022354833,0.1692628779740437
"{'bootstrap': True, 'max_depth': 16, 'max_features': np.float64(0.5938604104299275), 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 307}",0.8924704808957948,0.719325573515026,0.17314490738076882
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.9234637079894027), 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 367}",0.8625552419953079,0.6837703828401569,0.17878485915515097
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7587945476302645), 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 221}",0.912517618345202,0.7291301464945622,0.18338747185063975
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.8624288296860307), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 383}",0.874859319572786,0.6907886704579608,0.18407064911482518
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.8768246697901034), 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 426}",0.8949524299167836,0.7086342006306404,0.18631822928614317
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.17964325184672755), 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 312}",0.9217668385512662,0.7341897809269003,0.18757705762436583
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.9429833366701366), 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 316}",0.8742321022497554,0.6864936308891212,0.18773847136063426
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.2583327274096109), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 497}",0.9063686333141195,0.7184972481143825,0.187871385199737
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.5133240027692805), 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 459}",0.9141052811199513,0.7250733281351414,0.1890319529848099
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.24278180287824194), 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 319}",0.9288225821405435,0.7362738235586873,0.19254875858185616
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.9768233876809692), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 314}",0.9133774055175117,0.7192807931580749,0.19409661235943676
"{'bootstrap': False, 'max_depth': 14, 'max_features': np.float64(0.9455490474077702), 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 450}",0.8816323207991054,0.6832518191189872,0.19838050168011812
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.9688774161599143), 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 259}",0.9154994666606776,0.7169766456926372,0.19852282096804041
"{'bootstrap': False, 'max_depth': 10, 'max_features': np.float64(0.3472496136910578), 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 326}",0.9347506256437959,0.7349401516639136,0.19981047397988227
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.29313020773753673), 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 134}",0.9423959549751402,0.7365846901581897,0.20581126481695045
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.34421412859650635), 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 140}",0.948593012113604,0.7334193851632786,0.21517362695032538
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.4506562775972831), 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 199}",0.949156863350293,0.7339656498386911,0.21519121351160198
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.13665592208707314), 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 303}",0.9236446051643978,0.7078047938088091,0.21583981135558872
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.9272041437507935), 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 246}",0.9382653734760346,0.7213710120690965,0.21689436140693807
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.2645793973965766), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 371}",0.9656233203164624,0.7409872287177401,0.22463609159872222
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.6901503718426679), 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 490}",0.9538219816369046,0.7216889459316616,0.23213303570524302
"{'bootstrap': False, 'max_depth': 16, 'max_features': np.float64(0.816213402492491), 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 191}",0.9428188604577311,0.7077309372525137,0.23508792320521743
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.17495597007573369), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 495}",0.9618314752938973,0.7263205093189665,0.23551096597493082
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.49540285167919307), 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 340}",0.9752802966400553,0.7355900961256747,0.2396902005143806
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.8262216793457016), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 353}",0.9776064330245295,0.7273377013350573,0.2502687316894723
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.39066082564712135), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 216}",0.9871267000453364,0.7330795171109793,0.25404718293435713
"{'bootstrap': False, 'max_depth': 16, 'max_features': np.float64(0.9233779511984037), 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 136}",0.9431812690086432,0.6833950464601705,0.2597862225484727
"{'bootstrap': False, 'max_depth': 19, 'max_features': np.float64(0.597488470151941), 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 215}",0.9922786886415977,0.7316262305351883,0.26065245810640947
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.21492075648021902), 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 195}",0.9779122030883824,0.7125685133161465,0.265343689772236
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.678177350385684), 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 277}",0.9850755692956957,0.7177095308268998,0.2673660384687959
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.7196499106888298), 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 338}",0.9759653853615881,0.7074321952552095,0.26853319010637855
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.6632739241428127), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 103}",0.9855355828610135,0.7151505755782825,0.27038500728273096
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7419203085006955), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 317}",0.993630366168701,0.7179654844653014,0.27566488170339964
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.6664587743217363), 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 243}",0.9998085024894676,0.7165723428189853,0.2832361596704823
