params,train_score,test_score,score_difference
"{'alpha': np.float64(4.282449205941611), 'colsample_bytree': np.float64(0.8293468158094726), 'gamma': np.float64(0.8146721354071484), 'lambda': np.float64(0.3528437370021492), 'learning_rate': np.float64(0.13848385564126314), 'max_depth': 3, 'min_child_weight': 4, 'subsample': np.float64(0.7877370889379395)}",0.8715068553694609,0.7208272369602303,0.1506796184092306
"{'alpha': np.float64(4.931053722398015), 'colsample_bytree': np.float64(0.8490808570098726), 'gamma': np.float64(2.680481831720602), 'lambda': np.float64(1.5476380814316388), 'learning_rate': np.float64(0.17275900394138977), 'max_depth': 6, 'min_child_weight': 3, 'subsample': np.float64(0.9112686214615845)}",0.8713371446246125,0.7204528193561508,0.15088432526846174
"{'alpha': np.float64(2.5761802743210542), 'colsample_bytree': np.float64(0.9865551746350522), 'gamma': np.float64(3.009676977704801), 'lambda': np.float64(1.119245329531603), 'learning_rate': np.float64(0.17435812736888986), 'max_depth': 4, 'min_child_weight': 6, 'subsample': np.float64(0.5443512668785278)}",0.8668291861053136,0.7153582351480521,0.15147095095726149
"{'alpha': np.float64(0.8182797143285225), 'colsample_bytree': np.float64(0.5821328989654965), 'gamma': np.float64(4.07287360115691), 'lambda': np.float64(3.3259861034810005), 'learning_rate': np.float64(0.11461308495382387), 'max_depth': 6, 'min_child_weight': 9, 'subsample': np.float64(0.9386002704065541)}",0.8679979937256137,0.713695734834914,0.1543022588906997
"{'alpha': np.float64(0.2877938000832214), 'colsample_bytree': np.float64(0.7747644411618677), 'gamma': np.float64(2.207652506866885), 'lambda': np.float64(4.438520913791499), 'learning_rate': np.float64(0.08018300251041574), 'max_depth': 4, 'min_child_weight': 9, 'subsample': np.float64(0.8807553158587361)}",0.882550910067659,0.7264790179184519,0.15607189214920703
"{'alpha': np.float64(0.43460144043711846), 'colsample_bytree': np.float64(0.768553270909274), 'gamma': np.float64(2.9342055901043955), 'lambda': np.float64(3.72719737092165), 'learning_rate': np.float64(0.09633190924593588), 'max_depth': 5, 'min_child_weight': 9, 'subsample': np.float64(0.668723416935959)}",0.8865204600952825,0.7302967583320663,0.1562237017632162
"{'alpha': np.float64(2.4828059534153883), 'colsample_bytree': np.float64(0.6948090431096017), 'gamma': np.float64(1.4881758725465544), 'lambda': np.float64(0.4999244358093169), 'learning_rate': np.float64(0.02069705934947378), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.9235715720477948)}",0.8794527016853058,0.7231039700407061,0.15634873164459961
"{'alpha': np.float64(3.7412984519182917), 'colsample_bytree': np.float64(0.5922605096781887), 'gamma': np.float64(1.0467466166835515), 'lambda': np.float64(1.85236051395691), 'learning_rate': np.float64(0.10690459703820426), 'max_depth': 4, 'min_child_weight': 7, 'subsample': np.float64(0.7656328769867671)}",0.8871473446519694,0.7301548993931928,0.15699244525877665
"{'alpha': np.float64(1.1266639885626413), 'colsample_bytree': np.float64(0.6826784098370289), 'gamma': np.float64(2.4390490040436896), 'lambda': np.float64(4.254087589180731), 'learning_rate': np.float64(0.027577524908028776), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.9483827123132126)}",0.887294992419846,0.7279934864399905,0.15930150597985548
"{'alpha': np.float64(1.7745259523136032), 'colsample_bytree': np.float64(0.9784004425632282), 'gamma': np.float64(3.3838495221215164), 'lambda': np.float64(2.4126047482132122), 'learning_rate': np.float64(0.108605131554361), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.6466053858490323)}",0.8831613808360009,0.7236808152359553,0.15948056560004564
"{'alpha': np.float64(4.165974558680822), 'colsample_bytree': np.float64(0.5866823267538861), 'gamma': np.float64(1.955303037866204), 'lambda': np.float64(0.9111804389403116), 'learning_rate': np.float64(0.16107228206353053), 'max_depth': 8, 'min_child_weight': 6, 'subsample': np.float64(0.6039708314340944)}",0.8832931109254165,0.7230656470798745,0.16022746384554198
